"","dd","ca","pd","days","CR","CRC","C"
"1163",2016-11-02,"NO CA",2016-10-05,28,0,0,0
"1164",2016-11-02,"NO CA",2016-10-06,27,0,0,0
"1165",2016-11-02,"NO CA",2016-10-06,27,0,0,0
"1166",2016-11-02,"CA",2016-10-04,29,0,0,0
"1167",2016-11-02,"CA",2016-10-05,28,0,0,0
"1168",2016-11-02,"NO CA",2016-10-07,26,0,0,0
"1169",2016-11-02,"CA",2016-10-07,26,0,0,0
"1170",2016-11-02,"NO CA",2016-10-07,26,0,0,0
"1171",2016-11-02,"NO CA",2016-10-07,26,0,0,0
"1172",2016-11-02,"NO CA",2016-10-04,29,0,0,0
"1173",2016-11-04,"NO CA",2016-10-11,24,0,0,0
"1174",2016-11-07,"NO CA",2016-10-10,28,0,0,0
"1175",2016-11-07,"CA",2016-10-07,31,0,0,0
"1176",2016-11-07,"CA",2016-10-10,28,0,0,0
"1177",2016-11-07,"NO CA",2016-10-10,28,0,0,0
"1178",2016-11-07,"NO CA",2016-10-11,27,0,0,0
"1179",2016-11-07,"NO CA",2016-10-12,26,0,0,0
"1180",2016-11-07,"NO CA",2016-10-12,26,0,0,0
"1181",2016-11-07,"CA",2016-10-08,30,0,0,0
"1182",2016-11-07,"NO CA",2016-10-07,31,0,0,0
"1183",2016-11-07,"NO CA",2016-10-08,30,0,0,0
"1184",2016-11-08,"NO CA",2016-10-10,29,0,0,0
"1185",2016-11-08,"NO CA",2016-10-10,29,0,0,0
"1186",2016-11-09,"NO CA",2016-10-13,27,0,0,0
"1187",2016-11-09,"NO CA",2016-10-11,29,0.0102040816326531,0,0.0102040816326531
"1188",2016-11-09,"NO CA",2016-10-12,28,0,0,0
"1189",2016-11-09,"NO CA",2016-10-13,27,0,0,0
"1190",2016-11-09,"CA",2016-10-16,24,0,0,0
"1191",2016-11-09,"CA",2016-10-12,28,0,0,0
"1192",2016-11-09,"NO CA",2016-10-12,28,0,0,0
"1193",2016-11-09,"NO CA",2016-10-13,27,0,0,0
"1194",2016-11-09,"NO CA",2016-10-13,27,0,0,0
"1195",2016-11-09,"CA",2016-10-13,27,0.00909090909090909,0,0.00909090909090909
"1196",2016-11-09,"NO CA",2016-10-11,29,0,0,0
"1197",2016-11-09,"NO CA",2016-10-12,28,0,0,0
"1198",2016-11-09,"NO CA",2016-10-13,27,0,0,0
"1199",2016-11-09,"CA",2016-10-12,28,0.0161290322580645,0,0.0161290322580645
"1200",2016-11-09,"NO CA",2016-10-13,27,0,0,0
"1201",2016-11-14,"NO CA",2016-10-15,30,0,0,0
"1202",2016-11-14,"NO CA",2016-10-18,27,0,0,0
"1203",2016-11-14,"CA",2016-10-14,31,0,0,0
"1204",2016-11-14,"NO CA",2016-10-16,29,0,0,0
"1205",2016-11-14,"NO CA",2016-10-16,29,0,0,0
"1206",2016-11-14,"NO CA",2016-10-16,29,0,0,0
"1207",2016-11-14,"NO CA",2016-10-18,27,0,0,0
"1208",2016-11-14,"NO CA",2016-10-18,27,0,0,0
"1209",2016-11-14,"NO CA",2016-10-19,26,0,0,0
"1210",2016-11-14,"CA",2016-10-18,27,0,0,0
"1211",2016-11-14,"NO CA",2016-10-07,38,0,0,0
"1212",2016-11-14,"NO CA",2016-10-15,30,0,0,0
"1213",2016-11-14,"NO CA",2016-10-16,29,0,0,0
"1214",2016-11-14,"NO CA",2016-10-20,25,0,0,0
"1215",2016-11-14,"NO CA",2016-10-10,35,0,0,0
"1216",2016-11-16,"NO CA",2016-10-20,27,0,0,0
"1217",2016-11-16,"NO CA",2016-10-20,27,0,0,0
"1218",2016-11-16,"NO CA",2016-10-19,28,0,0,0
"1219",2016-11-16,"NO CA",2016-10-20,27,0,0,0
"1220",2016-11-16,"CA",2016-10-18,29,0,0,0
"1221",2016-11-16,"NO CA",2016-10-18,29,0,0,0
"1222",2016-11-16,"NO CA",2016-10-19,28,0.0194174757281553,0,0.0194174757281553
"1223",2016-11-16,"CA",2016-10-19,28,0,0,0
"1224",2016-11-16,"NO CA",2016-10-19,28,0,0,0
"1225",2016-11-16,"NO CA",2016-10-21,26,0,0,0
"1226",2016-11-16,"CA",2016-10-20,27,0.00826446280991736,0,0.00826446280991736
"1227",2016-11-16,"NO CA",2016-10-19,28,0,0,0
"1228",2016-11-16,"NO CA",2016-10-20,27,0,0,0
"1229",2016-11-28,"NO CA",2016-11-02,26,0,0,0
"1230",2016-11-28,"CA",2016-11-02,26,0,0,0
"1231",2016-11-28,"CA",2016-10-29,30,0,0,0
"1232",2016-11-28,"NO CA",2016-10-29,30,0,0,0
"1233",2016-11-28,"NO CA",2016-10-29,30,0.0108695652173913,0,0.0108695652173913
"1234",2016-11-28,"NO CA",2016-10-30,29,0,0,0
"1235",2016-11-28,"NO CA",2016-10-30,29,0,0,0
"1236",2016-11-28,"NO CA",2016-10-31,28,0,0,0
"1237",2016-11-28,"NO CA",2016-11-01,27,0,0,0
"1238",2016-11-28,"NO CA",2016-10-31,28,0.0202020202020202,0,0.0202020202020202
"1239",2016-11-28,"CA",2016-10-29,30,0,0,0
"1240",2016-11-28,"NO CA",2016-10-28,31,0,0,0
"1241",2016-11-28,"NO CA",2016-10-21,38,0,0,0
"1242",2016-11-28,"NO CA",2016-10-31,28,0,0,0
"1243",2016-11-29,"NO CA",2016-11-11,18,0,0,0
"1244",2016-11-30,"NO CA",2016-10-30,31,0,0,0
"1245",2016-11-30,"NO CA",2016-11-03,27,0,0,0
"1246",2016-11-30,"NO CA",2016-11-02,28,0.0099009900990099,0.0198019801980198,0.0495049504950495
"1247",2016-11-30,"NO CA",2016-11-03,27,0.0112359550561798,0,0.0112359550561798
"1248",2016-11-30,"NO CA",2016-10-31,30,0,0,0
"1249",2016-11-30,"CA",2016-10-31,30,0,0,0
"1250",2016-11-30,"CA",2016-11-04,26,0.00909090909090909,0,0.00909090909090909
"1251",2016-11-30,"NO CA",2016-10-29,32,0,0,0
"1252",2016-11-30,"NO CA",2016-10-30,31,0.0117647058823529,0,0.0117647058823529
"1253",2016-11-30,"NO CA",2016-11-01,29,0,0,0
"1254",2016-11-30,"NO CA",2016-11-03,27,0,0,0
"1255",2016-11-30,"NO CA",2016-11-03,27,0,0,0
"1256",2016-11-30,"NO CA",2016-11-04,26,0,0,0
"1257",2016-11-30,"CA",2016-11-04,26,0,0,0
"1258",2016-12-05,"NO CA",2016-11-08,27,0,0,0
"1259",2016-12-05,"CA",2016-11-07,28,0,0,0
"1260",2016-12-05,"NO CA",2016-11-07,28,0,0,0
"1261",2016-12-05,"NO CA",2016-11-08,27,0,0.0106382978723404,0.0212765957446808
"1262",2016-12-05,"NO CA",2016-10-08,58,0,0,0
"1263",2016-12-05,"NO CA",2016-11-09,26,0,0,0
"1264",2016-12-05,"NO CA",2016-11-09,26,0,0,0
"1265",2016-12-05,"NO CA",2016-11-09,26,0,0,0
"1266",2016-12-05,"NO CA",2016-11-09,26,0,0,0
"1267",2016-12-05,"CA",2016-11-08,27,0,0,0
"1268",2016-12-05,"NO CA",2016-11-07,28,0,0,0
"1269",2016-12-05,"NO CA",2016-11-06,29,0,0.0294117647058824,0.0588235294117648
"1270",2016-12-05,"NO CA",2016-11-06,29,0,0,0
"1271",2016-12-06,"NO CA",2016-11-07,29,0,0,0
"1272",2016-12-06,"NO CA",2016-11-07,29,0.0113636363636364,0,0.0113636363636364
"1273",2016-12-07,"CA",2016-11-08,29,0,0,0
"1274",2016-12-07,"CA",2016-11-09,28,0,0,0
"1275",2016-12-07,"CA",2016-11-10,27,0,0,0
"1276",2016-12-07,"NO CA",2016-11-16,21,0,0,0
"1277",2016-12-07,"NO CA",2016-11-16,21,0,0,0
"1278",2016-12-07,"NO CA",2016-11-12,25,0,0,0
"1279",2016-12-07,"NO CA",2016-11-14,23,0,0,0
"1280",2016-12-07,"NO CA",2016-11-15,22,0,0,0
"1281",2016-12-07,"NO CA",2016-11-17,20,0.010752688172043,0,0.010752688172043
"1282",2016-12-07,"NO CA",2016-11-14,23,0,0,0
"1283",2016-12-08,"NO CA",2016-11-10,28,0,0,0
"1284",2016-12-08,"NO CA",2016-11-11,27,0,0,0
"1285",2016-12-08,"NO CA",2016-11-09,29,0.0099009900990099,0,0.0099009900990099
"1286",2016-12-08,"NO CA",2016-11-10,28,0,0.01,0.02
"1287",2016-12-08,"NO CA",2016-11-10,28,0,0,0
"1288",2016-12-08,"NO CA",2016-11-10,28,0,0,0
"1289",2016-12-08,"NO CA",2016-11-09,29,0,0,0
"1290",2016-12-08,"NO CA",2016-11-10,28,0,0,0
"1291",2016-12-08,"CA",2016-11-09,29,0.0196078431372549,0.0196078431372549,0.0588235294117647
"1292",2016-12-08,"NO CA",2016-11-10,28,0.00934579439252336,0,0.00934579439252336
"1293",2016-12-12,"CA",2016-11-11,31,0,0,0
"1294",2016-12-12,"NO CA",2016-11-14,28,0,0,0
"1295",2016-12-12,"NO CA",2016-11-15,27,0,0,0
"1296",2016-12-12,"NO CA",2016-11-15,27,0,0,0
"1297",2016-12-12,"NO CA",2016-11-16,26,0,0,0
"1298",2016-12-12,"NO CA",2016-11-16,26,0,0,0
"1299",2016-12-12,"NO CA",2016-11-14,28,0,0,0
"1300",2016-12-12,"CA",2016-11-12,30,0,0,0
"1301",2016-12-12,"NO CA",2016-11-12,30,0,0,0
"1302",2016-12-12,"NO CA",2016-11-11,31,0,0,0
"1303",2016-12-12,"NO CA",2016-11-13,29,0,0,0
"1304",2016-12-14,"CA",2016-11-15,29,0,0,0
"1305",2016-12-14,"CA",2016-11-16,28,0,0.00970873786407767,0.0194174757281553
"1306",2016-12-14,"NO CA",2016-11-16,28,0,0,0
"1307",2016-12-14,"NO CA",2016-11-17,27,0,0,0
"1308",2016-12-14,"NO CA",2016-11-16,28,0,0,0
"1309",2016-12-14,"NO CA",2016-11-15,29,0,0,0
"1310",2016-12-14,"CA",2016-11-15,29,0,0,0
"1311",2016-12-14,"NO CA",2016-11-17,27,0,0,0
"1312",2016-12-14,"NO CA",2016-11-17,27,0.02,0.02,0.06
"1313",2016-12-19,"NO CA",2016-11-22,27,0,0,0
"1314",2016-12-19,"NO CA",2016-11-23,26,0,0,0
"1315",2016-12-19,"NO CA",2016-11-21,28,0.0106382978723404,0,0.0106382978723404
"1316",2016-12-19,"NO CA",2016-11-21,28,0,0,0
"1317",2016-12-19,"NO CA",2016-11-22,27,0,0,0
"1318",2016-12-19,"NO CA",2016-11-23,26,0.029126213592233,0,0.029126213592233
"1319",2016-12-19,"CA",2016-11-19,30,0,0,0
"1320",2016-12-19,"CA",2016-11-19,30,0.0476190476190476,0,0.0476190476190476
"1321",2016-12-19,"NO CA",2016-11-18,31,0,0,0
"1322",2016-12-19,"NO CA",2016-11-22,27,0,0,0
"1323",2016-12-19,"NO CA",2016-11-22,27,0,0,0
"1324",2016-12-19,"NO CA",2016-11-23,26,0,0,0
"1325",2016-12-19,"NO CA",2016-11-23,26,0,0,0
"1326",2016-12-19,"NO CA",2016-11-23,26,0,0,0
"1327",2016-12-19,"NO CA",2016-11-17,32,0,0,0
"1328",2016-12-19,"CA",2016-11-18,31,0.00925925925925926,0,0.00925925925925926
"1329",2016-12-19,"CA",2016-11-19,30,0,0,0
"1330",2016-12-19,"NO CA",2016-11-20,29,0,0,0
"1331",2016-12-19,"NO CA",2016-11-21,28,0,0,0
"1332",2016-12-19,"NO CA",2016-11-01,48,0,0,0
"1333",2016-12-19,"NO CA",2016-11-24,25,0,0,0
"1334",2016-12-21,"CA",2016-11-24,27,0.00980392156862745,0,0.00980392156862745
"1335",2016-12-21,"NO CA",2016-11-24,27,0,0,0
"1336",2016-12-21,"NO CA",2016-11-24,27,0,0,0
"1337",2016-12-21,"NO CA",2016-11-22,29,0,0,0
"1338",2016-12-21,"NO CA",2016-11-23,28,0,0,0
"1339",2016-12-21,"NO CA",2016-11-25,26,0,0,0
"1340",2016-12-27,"NO CA",2016-11-29,28,0,0,0
"1341",2016-12-27,"NO CA",2016-11-28,29,0,0,0
"1342",2016-12-27,"NO CA",2016-11-30,27,0,0,0
"1343",2016-12-27,"NO CA",2016-11-29,28,0,0,0
"1344",2016-12-27,"CA",2016-11-25,32,0,0,0
"1345",2016-12-27,"CA",2016-11-28,29,0,0,0
"1346",2016-12-27,"NO CA",2016-11-30,27,0,0,0
"1347",2016-12-27,"NO CA",2016-11-30,27,0,0,0
"1348",2016-12-27,"NO CA",2016-11-28,29,0,0,0
"1349",2016-12-27,"NO CA",2016-11-30,27,0,0,0
"1350",2016-12-27,"CA",2016-11-25,32,0.00970873786407767,0,0.00970873786407767
"1351",2016-12-27,"NO CA",2016-11-26,31,0,0,0
"1352",2016-12-27,"NO CA",2016-11-30,27,0,0,0
"1353",2016-12-28,"NO CA",2016-12-01,27,0,0,0
"1354",2016-12-28,"NO CA",2016-11-30,28,0,0,0
"1355",2016-12-28,"CA",2016-11-30,28,0,0,0
"1356",2016-12-28,"NO CA",2016-12-01,27,0,0,0
"1357",2016-12-28,"NO CA",2016-12-01,27,0,0,0
"1358",2016-12-28,"NO CA",2016-11-30,28,0,0,0
"1359",2016-12-28,"NO CA",2016-12-02,26,0,0,0
"1360",2016-12-28,"CA",2016-11-30,28,0,0,0
"1361",2017-01-02,"NO CA",2016-12-09,24,0.00961538461538462,0,0.00961538461538462
"1362",2017-01-02,"NO CA",2016-12-03,30,0,0,0
"1363",2017-01-02,"NO CA",2016-12-03,30,0,0,0
"1364",2017-01-02,"NO CA",2016-12-06,27,0,0,0
"1365",2017-01-02,"NO CA",2016-12-06,27,0,0,0
"1366",2017-01-02,"CA",2016-12-02,31,0.00970873786407767,0,0.00970873786407767
"1367",2017-01-02,"NO CA",2016-12-06,27,0,0,0
"1368",2017-01-04,"NO CA",2016-12-06,29,0,0,0
"1369",2017-01-09,"NO CA",2016-12-13,27,0,0,0
"1370",2017-01-09,"NO CA",2016-12-13,27,0,0,0
"1371",2017-01-09,"NO CA",2016-12-13,27,0,0,0
"1372",2017-01-09,"NO CA",2016-12-14,26,0,0,0
"1373",2017-01-09,"NO CA",2016-12-15,25,0,0,0
"1374",2017-01-09,"NO CA",2016-12-13,27,0,0,0
"1375",2017-01-10,"NO CA",2016-12-16,25,0,0,0
"1376",2017-01-11,"NO CA",2016-12-14,28,0,0,0
"1377",2017-01-11,"NO CA",2016-12-15,27,0,0,0
"1378",2017-01-11,"CA",2016-12-16,26,0.0196078431372549,0,0.0196078431372549
"1379",2017-01-11,"NO CA",2016-12-15,27,0,0,0
"1380",2017-01-11,"CA",2016-12-15,27,0.0198019801980198,0,0.0198019801980198
"1381",2017-01-11,"NO CA",2016-12-14,28,0,0,0
"1382",2017-01-16,"CA",2016-12-16,31,0,0,0
"1383",2017-01-16,"CA",2016-12-20,27,0.0202020202020202,0,0.0202020202020202
"1384",2017-01-16,"CA",2016-12-16,31,0,0,0
"1385",2017-01-16,"NO CA",2016-12-23,24,0,0,0
"1386",2017-01-16,"NO CA",2016-12-21,26,0,0,0
"1387",2017-01-16,"NO CA",2016-12-22,25,0,0,0
"1388",2017-01-16,"CA",2016-12-15,32,0,0,0
"1389",2017-01-16,"NO CA",2016-12-22,25,0,0,0
"1390",2017-01-16,"NO CA",2016-12-19,28,0,0,0
"1391",2017-01-16,"NO CA",2016-12-19,28,0,0,0
"1392",2017-01-16,"NO CA",2016-12-01,46,0,0,0
"1393",2017-01-16,"NO CA",2016-12-21,26,0,0,0
"1394",2017-01-16,"NO CA",2016-12-22,25,0,0,0
"1395",2017-01-16,"NO CA",2016-12-25,22,0,0,0
"1396",2017-01-17,"NO CA",2016-12-27,21,0,0,0
"1397",2017-01-17,"NO CA",2016-12-27,21,0,0,0
"1398",2017-01-17,"NO CA",2016-12-28,20,0,0,0
"1399",2017-01-18,"NO CA",2016-12-19,30,0,0,0
"1400",2017-01-18,"CA",2016-12-22,27,0,0,0
"1401",2017-01-18,"NO CA",2016-12-19,30,0,0,0
"1402",2017-01-18,"NO CA",2016-12-20,29,0,0.0192307692307692,0.0384615384615384
"1403",2017-01-18,"NO CA",2016-12-20,29,0,0,0
"1404",2017-01-18,"CA",2016-12-19,30,0,0,0
"1405",2017-01-18,"CA",2016-12-19,30,0.00884955752212389,0,0.00884955752212389
"1406",2017-01-18,"NO CA",2016-12-22,27,0,0,0
"1407",2017-01-18,"NO CA",2016-12-22,27,0,0,0
"1408",2017-01-18,"NO CA",2016-12-23,26,0,0,0
"1409",2017-01-18,"NO CA",2016-12-19,30,0,0,0
"1410",2017-01-18,"NO CA",2016-12-20,29,0,0,0
"1411",2017-01-18,"NO CA",2016-12-21,28,0,0,0
"1412",2017-01-18,"NO CA",2016-12-22,27,0,0,0
"1413",2017-01-23,"NO CA",2016-12-28,26,0,0,0
"1414",2017-01-23,"NO CA",2016-12-30,24,0,0,0
"1415",2017-01-23,"NO CA",2016-12-28,26,0,0,0
"1416",2017-01-23,"CA",2016-12-23,31,0,0,0
"1417",2017-01-23,"NO CA",2016-12-26,28,0,0,0
"1418",2017-01-23,"NO CA",2016-12-28,26,0,0,0
"1419",2017-01-23,"NO CA",2016-12-27,27,0,0,0
"1420",2017-01-23,"CA",2016-12-24,30,0,0,0
"1421",2017-01-23,"CA",2016-12-24,30,0.00934579439252336,0,0.00934579439252336
"1422",2017-01-23,"NO CA",2016-12-01,53,0,0,0
"1423",2017-01-23,"NO CA",2016-12-24,30,0,0,0
"1424",2017-01-24,"NO CA",2016-12-27,28,0,0,0
"1425",2017-01-24,"NO CA",2016-12-30,25,0,0,0
"1426",2017-01-24,"NO CA",2016-12-30,25,0.0106382978723404,0,0.0106382978723404
"1427",2017-01-24,"NO CA",2016-12-29,26,0,0,0
"1428",2017-01-24,"NO CA",2016-12-30,25,0,0,0
"1429",2017-01-25,"NO CA",2016-12-29,27,0,0,0
"1430",2017-01-25,"NO CA",2016-12-27,29,0,0,0
"1431",2017-01-25,"NO CA",2016-12-28,28,0,0,0
"1432",2017-01-25,"NO CA",2016-12-28,28,0,0,0
"1433",2017-01-25,"NO CA",2016-12-29,27,0,0,0
"1434",2017-01-25,"NO CA",2016-12-30,26,0,0,0
"1435",2017-01-25,"CA",2016-12-28,28,0,0,0
"1436",2017-01-25,"CA",2016-12-29,27,0,0,0
"1437",2017-01-25,"CA",2016-12-28,28,0.008,0,0.008
"1438",2017-01-25,"CA",2016-12-29,27,0,0,0
"1439",2017-01-26,"NO CA",2017-01-05,21,0,0,0
"1440",2017-01-27,"NO CA",2017-01-04,23,0,0,0
"1441",2017-01-27,"NO CA",2017-01-04,23,0,0,0
"1442",2017-01-27,"NO CA",2017-01-04,23,0,0,0
"1443",2017-01-30,"CA",2017-01-05,25,0,0,0
"1444",2017-01-30,"NO CA",2017-01-04,26,0,0.00819672131147541,0.0163934426229508
"1445",2017-01-30,"CA",2016-12-31,30,0,0,0
"1446",2017-01-30,"CA",2016-12-30,31,0,0,0
"1447",2017-01-30,"NO CA",2017-01-05,25,0.0101010101010101,0,0.0101010101010101
"1448",2017-01-30,"NO CA",2017-01-05,25,0,0,0
"1449",2017-01-30,"NO CA",2017-01-02,28,0,0,0
"1450",2017-01-30,"NO CA",2017-01-02,28,0,0,0
"1451",2017-01-30,"NO CA",2017-01-03,27,0,0,0
"1452",2017-01-30,"NO CA",2017-01-03,27,0,0,0
"1453",2017-01-30,"NO CA",2017-01-03,27,0,0.0103092783505155,0.020618556701031
"1454",2017-01-30,"NO CA",2017-01-03,27,0,0,0
"1455",2017-01-30,"NO CA",2016-12-30,31,0,0,0
"1456",2017-01-30,"NO CA",2017-01-02,28,0,0,0
"1457",2017-01-30,"NO CA",2017-01-03,27,0,0,0
"1458",2017-01-30,"NO CA",2017-01-02,28,0,0,0
"1459",2017-01-30,"NO CA",2017-01-03,27,0,0,0
"1460",2017-01-30,"CA",2017-01-02,28,0.0103092783505155,0,0.0103092783505155
"1461",2017-01-30,"NO CA",2017-01-04,26,0,0,0
"1462",2017-01-30,"NO CA",2017-01-05,25,0,0,0
"1463",2017-01-30,"NO CA",2017-01-04,26,0.00980392156862745,0,0.00980392156862745
"1464",2017-01-30,"NO CA",2017-01-05,25,0,0,0
"1465",2017-01-30,"NO CA",2017-01-06,24,0.0196078431372549,0,0.0196078431372549
"1466",2017-01-31,"NO CA",2017-01-05,26,0,0,0
"1467",2017-01-31,"NO CA",2017-01-03,28,0,0,0
"1468",2017-01-31,"NO CA",2017-01-03,28,0.0471698113207547,0.00943396226415094,0.0660377358490566
"1469",2017-02-01,"CA",2017-01-05,27,0,0,0
"1470",2017-02-01,"CA",2017-01-04,28,0.00840336134453781,0,0.00840336134453781
"1471",2017-02-01,"CA",2017-01-04,28,0.00884955752212389,0,0.00884955752212389
"1472",2017-02-01,"NO CA",2017-01-05,27,0,0,0
"1473",2017-02-01,"CA",2017-01-16,16,0,0,0
"1474",2017-02-01,"NO CA",2017-01-05,27,0,0,0
"1475",2017-02-03,"NO CA",2017-01-09,25,0,0,0
"1476",2017-02-03,"NO CA",2017-01-10,24,0,0,0
"1477",2017-02-03,"NO CA",2017-01-10,24,0,0,0
"1478",2017-02-03,"NO CA",2017-01-13,21,0,0,0
"1479",2017-02-06,"NO CA",2017-01-09,28,0,0,0
"1480",2017-02-06,"NO CA",2017-01-10,27,0.0117647058823529,0,0.0117647058823529
"1481",2017-02-06,"NO CA",2017-01-07,30,0,0.0103092783505155,0.020618556701031
"1482",2017-02-06,"NO CA",2017-01-10,27,0,0,0
"1483",2017-02-06,"NO CA",2017-01-11,26,0,0,0
"1484",2017-02-06,"NO CA",2017-01-11,26,0,0,0
"1485",2017-02-06,"NO CA",2017-01-11,26,0,0,0
"1486",2017-02-06,"NO CA",2017-01-07,30,0,0.01,0.02
"1487",2017-02-06,"NO CA",2017-01-07,30,0.00980392156862745,0,0.00980392156862745
"1488",2017-02-06,"NO CA",2017-01-08,29,0,0,0
"1489",2017-02-06,"NO CA",2017-01-09,28,0,0,0
"1490",2017-02-06,"NO CA",2017-01-09,28,0,0,0
"1491",2017-02-06,"NO CA",2017-01-08,29,0,0,0
"1492",2017-02-06,"NO CA",2017-01-08,29,0,0,0
"1493",2017-02-06,"NO CA",2017-01-08,29,0,0,0
"1494",2017-02-06,"NO CA",2017-01-08,29,0,0,0
"1495",2017-02-06,"NO CA",2017-01-06,31,0,0,0
"1496",2017-02-06,"NO CA",2017-01-08,29,0,0,0
"1497",2017-02-06,"CA",2017-01-11,26,0,0,0
"1498",2017-02-06,"CA",2017-01-07,30,0,0,0
"1499",2017-02-06,"CA",2017-01-09,28,0,0,0
"1500",2017-02-06,"CA",2017-01-09,28,0,0,0
"1501",2017-02-06,"CA",2017-01-09,28,0,0.00793650793650794,0.0158730158730159
"1502",2017-02-06,"CA",2017-01-12,25,0,0,0
"1503",2017-02-06,"CA",2017-01-13,24,0,0,0
"1504",2017-02-07,"NO CA",2017-01-06,32,0.032967032967033,0,0.032967032967033
"1505",2017-02-08,"NO CA",2017-01-11,28,0,0,0
"1506",2017-02-08,"NO CA",2017-01-11,28,0,0,0
"1507",2017-02-08,"NO CA",2017-01-10,29,0,0,0
"1508",2017-02-08,"NO CA",2017-01-10,29,0,0.00980392156862745,0.0196078431372549
"1509",2017-02-08,"NO CA",2017-01-12,27,0,0,0
"1510",2017-02-08,"NO CA",2017-01-11,28,0,0,0
"1511",2017-02-08,"NO CA",2017-01-01,38,0,0,0
"1512",2017-02-08,"NO CA",2017-01-11,28,0.00961538461538462,0,0.00961538461538462
"1513",2017-02-13,"NO CA",2017-01-13,31,0.00952380952380952,0,0.00952380952380952
"1514",2017-02-13,"NO CA",2017-01-14,30,0,0,0
"1515",2017-02-13,"CA",2017-01-20,24,0.00961538461538462,0,0.00961538461538462
"1516",2017-02-13,"CA",2017-01-14,30,0,0,0
"1517",2017-02-13,"NO CA",2017-01-16,28,0,0,0
"1518",2017-02-13,"NO CA",2017-01-16,28,0,0,0
"1519",2017-02-13,"CA",2017-01-14,30,0,0,0
"1520",2017-02-13,"CA",2017-01-16,28,0,0,0
"1521",2017-02-13,"CA",2017-01-17,27,0,0,0
"1522",2017-02-13,"CA",2017-01-17,27,0.00840336134453781,0,0.00840336134453781
"1523",2017-02-13,"NO CA",2017-01-19,25,0,0,0
"1524",2017-02-13,"NO CA",2017-01-19,25,0,0,0
"1525",2017-02-13,"NO CA",2017-01-20,24,0,0,0
"1526",2017-02-13,"NO CA",2017-01-14,30,0.0111111111111111,0,0.0111111111111111
"1527",2017-02-13,"NO CA",2017-01-16,28,0,0,0
"1528",2017-02-13,"NO CA",2017-01-16,28,0,0,0
"1529",2017-02-13,"NO CA",2017-01-16,28,0,0,0
"1530",2017-02-13,"NO CA",2017-01-17,27,0,0,0
"1531",2017-02-13,"NO CA",2017-01-17,27,0,0,0
"1532",2017-02-13,"NO CA",2017-01-17,27,0,0,0
"1533",2017-02-13,"NO CA",2017-01-17,27,0,0,0
"1534",2017-02-13,"NO CA",2017-01-19,25,0,0,0
"1535",2017-02-13,"NO CA",2017-01-20,24,0,0,0
"1536",2017-02-13,"NO CA",2017-01-19,25,0,0,0
"1537",2017-02-13,"NO CA",2017-01-21,23,0,0,0
"1538",2017-02-15,"NO CA",2017-01-17,29,0,0,0
"1539",2017-02-15,"NO CA",2017-01-18,28,0,0,0
"1540",2017-02-15,"NO CA",2017-01-17,29,0.00925925925925926,0,0.00925925925925926
"1541",2017-02-15,"NO CA",2017-01-17,29,0,0,0
"1542",2017-02-15,"NO CA",2017-01-17,29,0,0,0
"1543",2017-02-15,"NO CA",2017-01-19,27,0,0,0
"1544",2017-02-15,"NO CA",2017-01-17,29,0,0,0
"1545",2017-02-15,"NO CA",2017-01-18,28,0,0,0
"1546",2017-02-15,"NO CA",2017-01-18,28,0,0,0
"1547",2017-02-15,"NO CA",2017-01-19,27,0,0,0
"1548",2017-02-15,"NO CA",2017-01-20,26,0,0,0
"1549",2017-02-20,"NO CA",2017-01-26,25,0,0,0
"1550",2017-02-20,"NO CA",2017-01-23,28,0,0,0
"1551",2017-02-20,"NO CA",2017-01-23,28,0,0,0
"1552",2017-02-20,"NO CA",2017-01-21,30,0,0,0
"1553",2017-02-20,"NO CA",2017-01-24,27,0,0,0
"1554",2017-02-20,"NO CA",2017-01-24,27,0.021505376344086,0,0.021505376344086
"1555",2017-02-20,"NO CA",2017-01-25,26,0,0,0
"1556",2017-02-20,"NO CA",2017-01-25,26,0,0,0
"1557",2017-02-20,"NO CA",2017-01-26,25,0,0,0
"1558",2017-02-20,"NO CA",2017-01-26,25,0,0,0
"1559",2017-02-20,"NO CA",2017-01-27,24,0,0,0
"1560",2017-02-20,"NO CA",2017-01-27,24,0,0,0
"1561",2017-02-20,"NO CA",2017-01-26,25,0,0,0
"1562",2017-02-20,"NO CA",2017-01-26,25,0,0,0
"1563",2017-02-20,"NO CA",2017-01-22,29,0,0,0
"1564",2017-02-20,"NO CA",2017-01-23,28,0,0,0
"1565",2017-02-20,"NO CA",2017-01-23,28,0,0,0
"1566",2017-02-20,"NO CA",2017-01-24,27,0,0,0
"1567",2017-02-20,"NO CA",2017-01-23,28,0,0,0
"1568",2017-02-20,"CA",2017-01-20,31,0,0,0
"1569",2017-02-20,"NO CA",2017-01-23,28,0,0,0
"1570",2017-02-20,"CA",2017-01-20,31,0,0,0
"1571",2017-02-20,"CA",2017-01-21,30,0,0,0
"1572",2017-02-20,"CA",2017-01-22,29,0,0,0
"1573",2017-02-20,"CA",2017-01-14,37,0.0169491525423729,0.0169491525423729,0.0508474576271187
"1574",2017-02-20,"NO CA",2017-01-23,28,0,0,0
"1575",2017-02-20,"NO CA",2017-01-26,25,0,0,0
"1576",2017-02-20,"NO CA",2017-01-28,23,0.0196078431372549,0,0.0196078431372549
"1577",2017-02-20,"NO CA",2017-01-24,27,0,0,0
